report,report_short,cohort,level,aggregation,feature_set,model,split,auc_macro_ovr,early_vs_advanced_auc,t1_t2_auc,t2_t3_auc,t3_t4_auc
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,hybrid,dino_rich_scalar,logreg,val,0.7495841321049075,0.8409090909090908,0.6866666666666666,0.8470588235294118,0.6633370329263781
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,hybrid,dino_rich_scalar,logreg,val,0.7495841321049075,0.8409090909090908,0.6866666666666666,0.8470588235294118,0.6633370329263781
dinov3_feature_combined_internal_prospective_v2,Feature combo v2,,patient,—,dino_scalar_plus_clinical_anatomic,random_forest,,0.7491442793367491,0.8356553147574819,0.596078431372549,0.6395617070357557,0.7740641711229947
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,max,clinical_anatomic,logreg,val,0.7477581926623741,0.8734265734265734,0.5433333333333334,0.7594771241830065,0.707732149463559
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,max,clinical_anatomic,logreg,val,0.7477581926623741,0.8734265734265734,0.5433333333333334,0.7594771241830065,0.707732149463559
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,max,clinical_anatomic,logreg,val,0.7477581926623741,0.8734265734265734,0.5433333333333334,0.7594771241830065,0.707732149463559
dinov3_self_discovery_scalar_trainset_eval,self discovery scalar trains,Validation,patient,—,dino_rich_scalar,extra_trees,val,0.7473821209225485,0.8325174825174824,0.6799999999999999,0.7359477124183007,0.6796152423233445
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,frame,none,dino_top64_plus_clinical_anatomic,extra_trees,test_prospective_full,0.7471703595879531,0.8542758888236275,0.6495941067600007,0.7017906336088154,0.7499528547275329
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,frame,none,dino_top64_plus_clinical_anatomic,extra_trees,test_prospective_full,0.7471703595879531,0.8542758888236275,0.6495941067600007,0.7017906336088154,0.7499528547275329
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,frame,none,dino_top128_plus_clinical_anatomic,extra_trees,val,0.7470188200415191,0.8415032679738562,0.6141192215468688,0.8081554713726941,0.6478889973706097
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,frame,none,dino_top128_plus_clinical_anatomic,extra_trees,val,0.7470188200415191,0.8415032679738562,0.6141192215468688,0.8081554713726941,0.6478889973706097
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,frame,none,dino_top128_plus_clinical_anatomic,extra_trees,val,0.7470188200415191,0.8415032679738562,0.6141192215468688,0.8081554713726941,0.6478889973706097
dinov3_trainset_feature_eval,Compact scalar · Prospective,Prospective full,patient,—,clinical_mask_common,extra_trees,test_prospective_full,0.746870554274446,0.8534174803524649,0.6410830999066294,0.6918973471741638,0.8299779804970115
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,max,dino_top128_plus_clinical_anatomic,extra_trees,test_prospective_full,0.7464823190082055,0.8619711042311663,0.6272642390289449,0.6805074971164937,0.7885734507706825
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,max,dino_top128_plus_clinical_anatomic,extra_trees,test_prospective_full,0.7464823190082055,0.8619711042311663,0.6272642390289449,0.6805074971164937,0.7885734507706825
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,max,dino_rich_scalar_plus_clinical_anatomic,extra_trees,test_prospective_full,0.7456578570430279,0.8604032706199889,0.6366013071895424,0.6763264129181085,0.7893991821327462
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,max,dino_rich_scalar_plus_clinical_anatomic,extra_trees,test_prospective_full,0.7456578570430279,0.8604032706199889,0.6366013071895424,0.6763264129181085,0.7893991821327462
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,frame,none,dino_rich_scalar_plus_clinical_anatomic,extra_trees,val,0.745382308829429,0.8381463696589748,0.616851614342274,0.8067695340170624,0.6473052623966196
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,frame,none,dino_rich_scalar_plus_clinical_anatomic,extra_trees,val,0.745382308829429,0.8381463696589748,0.616851614342274,0.8067695340170624,0.6473052623966196
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,frame,none,dino_rich_scalar_plus_clinical_anatomic,extra_trees,val,0.745382308829429,0.8381463696589748,0.616851614342274,0.8067695340170624,0.6473052623966196
dinov3_self_discovery_scalar_trainset_eval,self discovery scalar trains,Prospective full,patient,—,dino_rich_scalar,random_forest,test_prospective_full,0.7453619472294818,0.8227752639517345,0.7056956115779646,0.742358708189158,0.7244809688581315
dinov3_trainset_feature_eval_anatomic_schema,Anatomic schema · Prospective,Validation,patient,—,dino_all_plus_clinical_mask_common,logreg_pca,val,0.7442014450157263,0.8061188811188811,0.7366666666666667,0.6261437908496732,0.72881982981872
dinov3_feature_combined_internal_prospective_v2,Feature combo v2,,patient,—,clinical_anatomic,logreg_l2,,0.7439190167867755,0.8450821624196238,0.5833800186741364,0.6890138408304498,0.7526344762503931
dinov3_trainset_feature_eval_anatomic_schema,Anatomic schema · Prospective,Validation,patient,—,dino_embedding_plus_clinical_mask_common,logreg_pca,val,0.7438240718442354,0.8041958041958043,0.7366666666666667,0.6235294117647059,0.7277099519052904
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,frame,none,dino_rich_scalar_plus_clinical_anatomic,extra_trees,test_prospective_full,0.7437713317120156,0.8526135366587628,0.652232870938777,0.6935136488855497,0.7461275848614906
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,frame,none,dino_rich_scalar_plus_clinical_anatomic,extra_trees,test_prospective_full,0.7437713317120156,0.8526135366587628,0.652232870938777,0.6935136488855497,0.7461275848614906
dinov3_feature_combined_internal_prospective,Feature combo v1,,patient,—,clinical_anatomic,logreg_pca,,0.7431377918182156,0.845002778439311,0.5833800186741364,0.6844002306805076,0.7507077697389116
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,frame,none,dino_top128_plus_clinical_anatomic,extra_trees,test_prospective_full,0.7413699328383656,0.8527621875611824,0.6411647211889098,0.695091409967443,0.7479971387696711
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,frame,none,dino_top128_plus_clinical_anatomic,extra_trees,test_prospective_full,0.7413699328383656,0.8527621875611824,0.6411647211889098,0.695091409967443,0.7479971387696711
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,mean,dino_rich_scalar,random_forest,val,0.739068457604684,0.8391608391608391,0.605,0.7450980392156863,0.6437291897891232
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,mean,dino_rich_scalar,random_forest,val,0.739068457604684,0.8391608391608391,0.605,0.7450980392156863,0.6437291897891232
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,mean,dino_rich_scalar,random_forest,val,0.739068457604684,0.8391608391608391,0.605,0.7450980392156863,0.6437291897891232
dinov3_feature_combined_internal_prospective_v2,Feature combo v2,,patient,—,dino_scalar_plus_clinical_anatomic,logreg_l2,,0.7384923309223963,0.847880447725649,0.5516339869281046,0.6904555940023069,0.7436300723497956
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,hybrid,dino_rich_scalar,random_forest,val,0.736678774574714,0.8251748251748252,0.6066666666666666,0.742483660130719,0.6577876433592306
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,hybrid,dino_rich_scalar,random_forest,val,0.736678774574714,0.8251748251748252,0.6066666666666666,0.742483660130719,0.6577876433592306
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,hybrid,dino_rich_scalar,random_forest,val,0.736678774574714,0.8251748251748252,0.6066666666666666,0.742483660130719,0.6577876433592306
dinov3_feature_combined_internal_prospective,Feature combo v1,,patient,—,clinical_anatomic,extra_trees_pca,,0.7335420344517439,0.8296221322537112,0.5596638655462185,0.631199538638985,0.7615995596099402
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,mean,dino_rich_scalar,extra_trees,val,0.7323346923945534,0.8267482517482517,0.6383333333333334,0.7503267973856209,0.6296707362190158
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,mean,dino_rich_scalar,extra_trees,val,0.7323346923945534,0.8267482517482517,0.6383333333333334,0.7503267973856209,0.6296707362190158
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,mean,dino_rich_scalar,extra_trees,val,0.7323346923945534,0.8267482517482517,0.6383333333333334,0.7503267973856209,0.6296707362190158
dinov3_v1_roi_classification_eval,E2E · DINO mask ROI,Prospective,image,ConvNeXt+wall,dinov3_v1_roi_mask,end2end_classifier,test_prospective,0.7323072537149102,,,,
dinov3_rich_scalar_trainset_eval,rich scalar trainset eval,Validation,patient,—,dino_rich_scalar,random_forest,val,0.7322406843853795,0.8337412587412586,0.6733333333333333,0.7359477124183007,0.6518682944876064
dinov3_rich_scalar_trainset_eval_topk,Rich scalar · Prospective,Validation,patient,—,dino_rich_scalar,random_forest,val,0.7322406843853795,0.8337412587412586,0.6733333333333333,0.7359477124183007,0.6518682944876064
dinov3_v1_post_t035_area0005_close3_roi_classification_eval,E2E · postproc mask,Prospective,image,ConvNeXt+wall,dinov3_v1_roi_mask,end2end_classifier,test_prospective,0.7322290799808143,,,,
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,top3_advanced,dino_rich_scalar,logreg,val,0.7308002892262215,0.8197552447552447,0.685,0.8169934640522876,0.6522382537920829
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,top3_advanced,dino_rich_scalar,logreg,val,0.7308002892262215,0.8197552447552447,0.685,0.8169934640522876,0.6522382537920829
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,top3_advanced,dino_rich_scalar,logreg,val,0.7308002892262215,0.8197552447552447,0.685,0.8169934640522876,0.6522382537920829
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,hybrid,dino_rich_scalar,extra_trees,val,0.7303886611406558,0.8176573426573427,0.6333333333333334,0.7450980392156863,0.639289678135405
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,hybrid,dino_rich_scalar,extra_trees,val,0.7303886611406558,0.8176573426573427,0.6333333333333334,0.7450980392156863,0.639289678135405
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,hybrid,dino_rich_scalar,extra_trees,val,0.7303886611406558,0.8176573426573427,0.6333333333333334,0.7450980392156863,0.639289678135405
dinov3_self_discovery_scalar_trainset_eval,self discovery scalar trains,Prospective full,patient,—,dino_rich_scalar,extra_trees,test_prospective_full,0.7290787975827095,0.8115424307374772,0.6636788048552755,0.7074682814302191,0.7272727272727272
dinov3_rich_scalar_trainset_eval,rich scalar trainset eval,Validation,patient,—,dino_rich_scalar,extra_trees,val,0.7278395309180461,0.8192307692307692,0.6716666666666666,0.7320261437908496,0.6470588235294118
dinov3_rich_scalar_trainset_eval_topk,Rich scalar · Prospective,Validation,patient,—,dino_rich_scalar,extra_trees,val,0.7278395309180461,0.8192307692307692,0.6716666666666666,0.7320261437908496,0.6470588235294118
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,top2_advanced,dino_rich_scalar,logreg,val,0.7256255320450241,0.8255244755244755,0.6433333333333333,0.8300653594771241,0.6459489456159823
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,top2_advanced,dino_rich_scalar,logreg,val,0.7256255320450241,0.8255244755244755,0.6433333333333333,0.8300653594771241,0.6459489456159823
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,top2_advanced,dino_rich_scalar,logreg,val,0.7256255320450241,0.8255244755244755,0.6433333333333333,0.8300653594771241,0.6459489456159823
dinov3_v1_roi_classification_eval,E2E · DINO mask ROI,External,patient,majority,dinov3_v1_roi_mask,end2end_classifier,test_external,0.7241302394050309,,,,
dinov3_v1_post_t035_area0005_close3_roi_classification_eval,E2E · postproc mask,External,patient,majority,dinov3_v1_roi_mask,end2end_classifier,test_external,0.7241024754072548,,,,
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,max,dino_rich_scalar,logreg,val,0.7232420242367479,0.8379370629370629,0.6083333333333333,0.7751633986928105,0.6481687014428412
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,max,dino_rich_scalar,logreg,val,0.7232420242367479,0.8379370629370629,0.6083333333333333,0.7751633986928105,0.6481687014428412
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,max,dino_rich_scalar,logreg,val,0.7232420242367479,0.8379370629370629,0.6083333333333333,0.7751633986928105,0.6481687014428412
dinov3_feature_combined_internal_prospective,Feature combo v1,,patient,—,clinical_anatomic,random_forest_pca,,0.723071892087935,0.83238072556958,0.5592903828197946,0.620242214532872,0.7510616546083674
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,top2_advanced,dino_rich_scalar,random_forest,val,0.7214681719535907,0.8045454545454546,0.59,0.7320261437908496,0.660377358490566
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,top2_advanced,dino_rich_scalar,random_forest,val,0.7214681719535907,0.8045454545454546,0.59,0.7320261437908496,0.660377358490566
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,top2_advanced,dino_rich_scalar,random_forest,val,0.7214681719535907,0.8045454545454546,0.59,0.7320261437908496,0.660377358490566
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,top3_advanced,dino_rich_scalar,random_forest,val,0.7203472506838264,0.801048951048951,0.5983333333333334,0.7202614379084966,0.657417684054754
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,top3_advanced,dino_rich_scalar,random_forest,val,0.7203472506838264,0.801048951048951,0.5983333333333334,0.7202614379084966,0.657417684054754
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,top3_advanced,dino_rich_scalar,random_forest,val,0.7203472506838264,0.801048951048951,0.5983333333333334,0.7202614379084966,0.657417684054754
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,top2_advanced,dino_top16_plus_clinical_anatomic,logreg,test_prospective_full,0.7202230001814225,0.8060847820909741,0.5815126050420167,0.5782871972318339,0.7636442277445737
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,top2_advanced,dino_top16_plus_clinical_anatomic,logreg,test_prospective_full,0.7202230001814225,0.8060847820909741,0.5815126050420167,0.5782871972318339,0.7636442277445737
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,top2_advanced,dino_rich_scalar,extra_trees,val,0.7199944866433314,0.8020979020979022,0.65,0.7307189542483661,0.6477987421383647
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,top2_advanced,dino_rich_scalar,extra_trees,val,0.7199944866433314,0.8020979020979022,0.65,0.7307189542483661,0.6477987421383647
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,top2_advanced,dino_rich_scalar,extra_trees,val,0.7199944866433314,0.8020979020979022,0.65,0.7307189542483661,0.6477987421383647
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,top3_advanced,dino_top16_plus_clinical_anatomic,logreg,test_prospective_full,0.7192295811760037,0.8050726363419861,0.5796451914098972,0.5788638985005767,0.7634476250393205
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,top3_advanced,dino_top16_plus_clinical_anatomic,logreg,test_prospective_full,0.7192295811760037,0.8050726363419861,0.5796451914098972,0.5788638985005767,0.7634476250393205
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,hybrid,dino_top16_plus_clinical_anatomic,logreg,test_prospective_full,0.7189615751479268,0.8050329443518299,0.577217553688142,0.5792964244521338,0.7628184963825102
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,hybrid,dino_top16_plus_clinical_anatomic,logreg,test_prospective_full,0.7189615751479268,0.8050329443518299,0.577217553688142,0.5792964244521338,0.7628184963825102
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,top3_advanced,dino_rich_scalar,extra_trees,val,0.7186177000532686,0.8006993006993007,0.63,0.7254901960784313,0.6463189049204587
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,top3_advanced,dino_rich_scalar,extra_trees,val,0.7186177000532686,0.8006993006993007,0.63,0.7254901960784313,0.6463189049204587
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,top3_advanced,dino_rich_scalar,extra_trees,val,0.7186177000532686,0.8006993006993007,0.63,0.7254901960784313,0.6463189049204587
dinov3_rich_scalar_trainset_eval,rich scalar trainset eval,Prospective full,patient,—,clinical_anatomic,logreg,test_prospective_full,0.7181299302047441,0.7951496388028896,0.5785247432306255,0.6068339100346021,0.7666719094054735
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,mean,dino_top16_plus_clinical_anatomic,logreg,test_prospective_full,0.7177839370563597,0.8040207986028419,0.5757236227824463,0.5818915801614764,0.7628971374646115
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,mean,dino_top16_plus_clinical_anatomic,logreg,test_prospective_full,0.7177839370563597,0.8040207986028419,0.5757236227824463,0.5818915801614764,0.7628971374646115
dinov3_rich_scalar_trainset_eval_topk,Rich scalar · Prospective,Prospective full,patient,—,dino_rich_top64_plus_clinical_anatomic,logreg,test_prospective_full,0.7173798873299526,0.7839763435738668,0.5661998132586368,0.6260092272203,0.7499606794589494
dinov3_self_discovery_scalar_trainset_eval,self discovery scalar trains,Prospective full,patient,—,dino_rich_top64_plus_clinical_anatomic,logreg,test_prospective_full,0.71677813101591,0.7835000396919902,0.5658263305322129,0.6185121107266437,0.7493708713431897
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,max,dino_top16_plus_clinical_anatomic,logreg,test_prospective_full,0.7167021239268494,0.808962451377312,0.5703081232492997,0.5681949250288351,0.7656495753381566
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,max,dino_top16_plus_clinical_anatomic,logreg,test_prospective_full,0.7167021239268494,0.808962451377312,0.5703081232492997,0.5681949250288351,0.7656495753381566
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,max,dino_rich_scalar,extra_trees,val,0.7165914490870515,0.8297202797202797,0.5900000000000001,0.7267973856209151,0.659637439881613
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,max,dino_rich_scalar,extra_trees,val,0.7165914490870515,0.8297202797202797,0.5900000000000001,0.7267973856209151,0.659637439881613
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,max,dino_rich_scalar,extra_trees,val,0.7165914490870515,0.8297202797202797,0.5900000000000001,0.7267973856209151,0.659637439881613
dinov3_self_discovery_scalar_trainset_eval,self discovery scalar trains,Validation,patient,—,dino_rich_scalar_plus_clinical_anatomic,logreg,val,0.7162509130334886,0.8101398601398601,0.6466666666666667,0.6758169934640523,0.6651868294487606
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,top2_advanced,dino_top32_plus_clinical_anatomic,logreg,test_prospective_full,0.7156297028668528,0.820969278399619,0.5816993464052287,0.5843425605536332,0.7696209499842719
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,top2_advanced,dino_top32_plus_clinical_anatomic,logreg,test_prospective_full,0.7156297028668528,0.820969278399619,0.5816993464052287,0.5843425605536332,0.7696209499842719
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,top3_advanced,dino_top32_plus_clinical_anatomic,logreg,test_prospective_full,0.7156052607875906,0.8200960546161784,0.5811391223155928,0.5844867358708189,0.7686379364580056
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,top3_advanced,dino_top32_plus_clinical_anatomic,logreg,test_prospective_full,0.7156052607875906,0.8200960546161784,0.5811391223155928,0.5844867358708189,0.7686379364580056
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,hybrid,dino_top32_plus_clinical_anatomic,logreg,test_prospective_full,0.7146758141361648,0.8208105104389933,0.5816993464052288,0.5859284890426759,0.7666325888644229
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,hybrid,dino_top32_plus_clinical_anatomic,logreg,test_prospective_full,0.7146758141361648,0.8208105104389933,0.5816993464052288,0.5859284890426759,0.7666325888644229
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,mean,dino_top32_plus_clinical_anatomic,logreg,test_prospective_full,0.7131680807096145,0.8210288163848535,0.5816993464052288,0.5880911188004613,0.7647058823529411
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,mean,dino_top32_plus_clinical_anatomic,logreg,test_prospective_full,0.7131680807096145,0.8210288163848535,0.5816993464052288,0.5880911188004613,0.7647058823529411
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,max,dino_top32_plus_clinical_anatomic,logreg,test_prospective_full,0.7123777639594179,0.8270818448837023,0.5805788982259571,0.5754036908881199,0.7708398867568417
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,max,dino_top32_plus_clinical_anatomic,logreg,test_prospective_full,0.7123777639594179,0.8270818448837023,0.5805788982259571,0.5754036908881199,0.7708398867568417
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,max,dino_rich_scalar,random_forest,val,0.7116650205564341,0.8372377622377623,0.535,0.6941176470588235,0.65889752127266
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,max,dino_rich_scalar,random_forest,val,0.7116650205564341,0.8372377622377623,0.535,0.6941176470588235,0.65889752127266
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,max,dino_rich_scalar,random_forest,val,0.7116650205564341,0.8372377622377623,0.535,0.6941176470588235,0.65889752127266
dinov3_rich_scalar_trainset_eval_topk,Rich scalar · Prospective,Prospective full,patient,—,dino_rich_top16_plus_clinical_anatomic,logreg,test_prospective_full,0.7103370684815633,0.769310153211082,0.5751633986928104,0.6014994232987313,0.7488990248505819
dinov3_self_discovery_scalar_trainset_eval,self discovery scalar trains,Prospective full,patient,—,dino_rich_top16_plus_clinical_anatomic,logreg,test_prospective_full,0.7103370684815633,0.769310153211082,0.5751633986928104,0.6014994232987313,0.7488990248505819
dinov3_v1_post_t035_area0005_close3_roi_classification_eval,E2E · postproc mask,Prospective,image,OvR T4,dinov3_v1_roi_mask,end2end_classifier,test_prospective,0.7102941176470589,,,,
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,top2_advanced,clinical_anatomic,logreg,test_prospective_full,0.710207839730405,0.7950504088274987,0.5837535014005601,0.5778546712802769,0.7577068260459263
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,top2_advanced,clinical_anatomic,logreg,test_prospective_full,0.710207839730405,0.7950504088274987,0.5837535014005601,0.5778546712802769,0.7577068260459263
dinov3_v1_roi_classification_eval,E2E · DINO mask ROI,Prospective,image,OvR T4,dinov3_v1_roi_mask,end2end_classifier,test_prospective,0.710110294117647,,,,
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,mean,dino_rich_scalar,random_forest,test_prospective_full,0.7098752356098124,0.7904977375565612,0.5197322057787174,0.7268518518518519,0.6861829501915709
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,top3_advanced,clinical_anatomic,logreg,test_prospective_full,0.7096577181152037,0.7938398031277287,0.5845004668534081,0.578719723183391,0.7580213903743316
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,top3_advanced,clinical_anatomic,logreg,test_prospective_full,0.7096577181152037,0.7938398031277287,0.5845004668534081,0.578719723183391,0.7580213903743316
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,mean,dino_rich_scalar,extra_trees,test_prospective_full,0.7095723854770433,0.8115225847423989,0.6087768440709618,0.7106401384083044,0.6902720981440705
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,mean,dino_rich_scalar,extra_trees,test_prospective_full,0.7095723854770433,0.8115225847423989,0.6087768440709618,0.7106401384083044,0.6902720981440705
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,frame,none,dino_top16_plus_clinical_anatomic,logreg,test_prospective_full,0.7095703224610095,0.8095374056429332,0.5717872129885837,0.5891121963436012,0.7395337495122902
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,frame,none,dino_top16_plus_clinical_anatomic,logreg,test_prospective_full,0.7095703224610095,0.8095374056429332,0.5717872129885837,0.5891121963436012,0.7395337495122902
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,hybrid,clinical_anatomic,logreg,test_prospective_full,0.7093789910273167,0.793760419147416,0.5816993464052287,0.5803056516724338,0.7587684806542938
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,hybrid,clinical_anatomic,logreg,test_prospective_full,0.7093789910273167,0.793760419147416,0.5816993464052287,0.5803056516724338,0.7587684806542938
dinov3_rich_scalar_trainset_eval_topk,Rich scalar · Prospective,Prospective full,patient,—,dino_rich_top32_plus_clinical_anatomic,logreg,test_prospective_full,0.7093472932038605,0.7697269191077241,0.5682539682539682,0.6029411764705883,0.7472475621264549
dinov3_self_discovery_scalar_trainset_eval,self discovery scalar trains,Prospective full,patient,—,dino_rich_top32_plus_clinical_anatomic,logreg,test_prospective_full,0.7093472932038605,0.7697269191077241,0.5682539682539682,0.6029411764705883,0.7472475621264549
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,hybrid,dino_rich_scalar,random_forest,test_prospective_full,0.7093286435797415,0.7942146089204913,0.5112755461592671,0.7245370370370371,0.6840876436781609
dinov3_rich_scalar_trainset_eval,rich scalar trainset eval,Prospective full,patient,—,dino_rich_scalar,random_forest,test_prospective_full,0.7088268695873338,0.804338334524093,0.638655462184874,0.6839677047289504,0.7206275558351684
dinov3_rich_scalar_trainset_eval_topk,Rich scalar · Prospective,Prospective full,patient,—,dino_rich_scalar,random_forest,test_prospective_full,0.7088268695873338,0.804338334524093,0.638655462184874,0.6839677047289504,0.7206275558351684
